C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_04_795.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_04_795.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_04_795.jpg,0,0,0,1.204049E-05
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_04_834.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_04_834.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_04_834.jpg,0,0,0,1.600487E-05
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_04_902.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_04_902.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_04_902.jpg,0,0,0,3.625546E-07
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_04_974.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_04_974.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_04_974.jpg,0,0,0,2.355713E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_05_048.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_05_048.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_05_048.jpg,0,0,0,4.855689E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_05_120.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_05_120.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_05_120.jpg,0,0,0,2.134568E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_05_191.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_05_191.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_05_191.jpg,0,0,0,1.307651E-05
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_05_258.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_05_258.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_05_258.jpg,0,0,0,1.354044E-05
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_05_330.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_05_330.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_05_330.jpg,0,0,0,5.855587E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_05_401.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_05_401.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_05_401.jpg,0,0,0,6.752645E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_05_470.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_05_470.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_05_470.jpg,0,0,0,8.116499E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_05_542.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_05_542.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_05_542.jpg,0,0,0,1.384137E-05
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_05_620.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_05_620.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_05_620.jpg,0,0,0,1.157622E-05
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_05_691.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_05_691.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_05_691.jpg,0,0,0,1.317126E-05
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_05_759.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_05_759.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_05_759.jpg,0,0,0,2.211374E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_05_833.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_05_833.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_05_833.jpg,0,0,0,6.889222E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_05_906.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_05_906.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_05_906.jpg,0,0,0,6.959003E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_05_978.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_05_978.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_05_978.jpg,0,0,0,6.253917E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_06_047.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_06_047.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_06_047.jpg,0,0,0,8.054924E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_06_117.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_06_117.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_06_117.jpg,0,0,0,1.008089E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_06_187.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_06_187.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_06_187.jpg,0,0,0,8.25277E-07
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_06_258.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_06_258.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_06_258.jpg,0,0,0,7.897106E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_06_329.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_06_329.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_06_329.jpg,0,0,0,2.053869E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_06_407.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_06_407.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_06_407.jpg,0,0,0,1.326928E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_06_473.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_06_473.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_06_473.jpg,0,0,0,1.18081E-05
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_06_542.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_06_542.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_06_542.jpg,0,0,0,8.93605E-07
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_06_614.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_06_614.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_06_614.jpg,0,0,0,1.765553E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_06_682.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_06_682.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_06_682.jpg,0,0,0,1.974226E-06
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_06_749.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_06_749.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_06_749.jpg,0,0,0,6.31715E-07
C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\center_2024_01_09_16_58_06_822.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\left_2024_01_09_16_58_06_822.jpg,C:\Users\mypc\OneDrive\Desktop\easy track data\IMG\right_2024_01_09_16_58_06_822.jpg,0,0,0,2.953186E-06
